agent_id,agent_name,month,day,tenure_months,call_type,aht_sec,csat_score,qa_audit_score,resolution_status
AGT-025,Arjun Reddy,April-2026,14,24,Inbound,199.3,5.0,100.0,Resolved
AGT-016,Ananya Verma,February-2026,11,17,Inbound,285.2,3.9,96.8,Resolved
AGT-015,Arjun Nair,June-2026,20,13,Inbound,318.2,3.7,88.7,Resolved
AGT-022,Michael Iyer,February-2026,13,19,Inbound,212.4,5.0,100.0,Resolved
AGT-018,Sarah Iyer,April-2026,7,25,Inbound,220.9,5.0,100.0,Resolved
AGT-012,Kavya Jenkins,March-2026,8,17,Inbound,224.6,5.0,95.8,Resolved
AGT-017,Neha Sharma,April-2026,2,2,Inbound,261.0,,82.1,Resolved
AGT-007,Rahul Iyer,May-2026,7,27,Inbound,253.1,5.0,87.9,Resolved
AGT-013,Rahul Wilson,February-2026,12,22,Inbound,351.9,4.8,100.0,Resolved
AGT-015,Arjun Nair,July-2026,4,14,Inbound,218.8,3.6,97.1,Resolved
AGT-017,Neha Sharma,June-2026,21,4,Inbound,310.7,4.0,67.9,Resolved
AGT-017,Neha Sharma,July-2026,10,5,Inbound,325.7,3.7,85.2,Pending
AGT-009,Arjun Sharma,June-2026,10,6,Inbound,382.3,3.6,73.5,Unresolved
AGT-016, Ananya Verma ,June-2026,19,21,Inbound,275.7,5.0,94.7,Resolved
AGT-021,Ananya Gupta,February-2026,4,9,Inbound,329.5,2.7,90.0,Resolved
AGT-008,Kavya Gupta,July-2026,14,13,Inbound,281.8,4.6,92.4,Resolved
AGT-017,Neha Sharma,February-2026,18,0,Inbound,303.0,1.4,67.2,Unresolved
AGT-015,Arjun Nair,July-2026,8,14,Inbound,263.2,4.2,100.0,Resolved
AGT-014,Priya Iyer,June-2026,7,22,INBOUND,256.6,5.0,100.0,Resolved
AGT-018,Sarah Iyer,March-2026,9,24,Inbound,249.3,4.6,99.4,Resolved
AGT-011,David Chang,February-2026,13,9,INBOUND,289.7,5.0,90.6,Resolved
AGT-024,James Reddy,May-2026,11,7,Inbound,258.8,3.9,73.4,Pending
AGT-025,Arjun Reddy,February-2026,6,22,Inbound,285.1,4.0,89.8,Resolved
AGT-002,Arjun Sharma,April-2026,6,21,Inbound,237.4,4.6,94.0,Resolved
AGT-023,Michael Wilson,July-2026,18,22,Inbound,245.5,4.9,100.0,Resolved
AGT-001,Arjun Jenkins,June-2026,10,20,Inbound,214.6,4.5,93.2,Resolved
AGT-015,Arjun Nair,June-2026,14,13,Inbound,250.7,3.1,95.1,Resolved
AGT-023,Michael Wilson,July-2026,1,22,Inbound,286.0,4.5,92.3,Resolved
AGT-016,Ananya Verma,March-2026,13,18,Inbound,293.4,4.9,100.0,Resolved
AGT-015,Arjun Nair,May-2026,4,12,Inbound,227.9,4.4,87.8,Resolved
AGT-015,Arjun Nair,May-2026,3,12,Inbound,241.8,4.9,89.2,Resolved
AGT-017,Neha Sharma,May-2026,8,3,Inbound,308.6,3.4,70.0,Pending
AGT-014,Priya Iyer,May-2026,18,21,Inbound,227.9,3.8,,Resolved
AGT-016,Ananya Verma,April-2026,18,19,Inbound,,4.8,87.7,Resolved
AGT-014,Priya Iyer,March-2026,20,19,Inbound,269.0,5.0,91.1,Resolved
AGT-007,Rahul Iyer,July-2026,25,29,Inbound,184.2,5.0,96.7,Escalated
AGT-011,David Chang,May-2026,21,12,Inbound,343.1,3.8,98.7,Unresolved
AGT-003,Sarah Reddy,July-2026,21,27,Inbound,268.7,5.0,100.0,Resolved
AGT-006,Arjun Nair,March-2026,9,19,Inbound,169.9,4.3,88.3,Resolved
AGT-018,Sarah Iyer,March-2026,5,24,Inbound,239.5,5.0,100.0,Resolved
AGT-003,Sarah Reddy,May-2026,25,25,Inbound,214.4,3.9,91.9,Resolved
AGT-009,Arjun Sharma,July-2026,25,7,Inbound,283.0,4.3,72.0,Resolved
AGT-012, Kavya Jenkins ,June-2026,17,20,Inbound,190.1,4.5,100.0,Pending
AGT-013,Rahul Wilson,March-2026,14,23,Inbound,273.9,4.3,100.0,Resolved
AGT-019,Kavya Gupta,April-2026,22,25,Inbound,246.4,4.3,84.1,Resolved
AGT-003,Sarah Reddy,April-2026,20,24,Inbound,,5.0,100.0,Pending
AGT-014,Priya Iyer,April-2026,14,20,Inbound,276.1,4.2,95.0,Resolved
AGT-015,Arjun Nair,March-2026,3,10,Inbound,275.3,3.6,87.7,Resolved
AGT-008,Kavya Gupta,March-2026,5,9,Inbound,263.7,,85.5,Resolved
AGT-014,Priya Iyer,May-2026,12,21,Inbound,306.1,,100.0,Resolved
AGT-014,Priya Iyer,March-2026,8,19,Inbound,260.6,3.6,100.0,Resolved
AGT-008,Kavya Gupta,July-2026,23,13,Inbound,,4.8,89.7,Resolved
AGT-023,Michael Wilson,March-2026,22,18,Inbound,214.5,5.0,100.0,Resolved
AGT-009,Arjun Sharma,May-2026,17,5,Inbound,227.2,4.0,63.2,Resolved
AGT-002,Arjun Sharma,April-2026,24,21,Inbound,245.4,5.0,95.4,Resolved
AGT-006,Arjun Nair,March-2026,4,19,Inbound,262.3,4.0,84.1,Pending
AGT-011,David Chang,February-2026,12,9,Inbound,290.3,4.7,64.5,Resolved
AGT-007,Rahul Iyer,February-2026,12,24,Inbound,292.3,5.0,97.7,Resolved
AGT-020,Rahul Sharma,June-2026,23,13,Inbound,223.5,4.3,82.0,Resolved
AGT-010,James Iyer,May-2026,19,9,Inbound,340.4,3.3,80.9,Resolved
AGT-019,Kavya Gupta,April-2026,13,25,Inbound,174.2,5.0,96.0,Resolved
AGT-013,Rahul Wilson,April-2026,13,24,Inbound,260.6,5.0,97.8,Resolved
AGT-005,Rahul Chang,July-2026,21,5,Inbound,235.7,2.7,69.5,Pending
AGT-006, Arjun Nair ,July-2026,3,23,Inbound,319.8,3.5,95.7,Resolved
AGT-024,James Reddy,February-2026,4,4,Inbound,258.0,2.9,71.8,Pending
AGT-017,Neha Sharma,June-2026,14,4,Inbound,256.5,4.8,64.5,Resolved
AGT-015,Arjun Nair,May-2026,11,12,Inbound,237.0,4.3,,Resolved
AGT-019,Kavya Gupta,February-2026,20,23,Inbound,234.0,4.0,87.0,Escalated
AGT-013,Rahul Wilson,February-2026,13,22,Inbound,283.8,4.0,100.0,Resolved
AGT-001,Arjun Jenkins,March-2026,20,17,Inbound,260.2,4.3,95.8,Resolved
AGT-017,Neha Sharma,May-2026,4,3,INBOUND,305.3,2.5,65.2,Unresolved
AGT-010,James Iyer,June-2026,11,10,Inbound,369.7,5.0,,Unresolved
AGT-012,Kavya Jenkins,March-2026,23,17,Inbound,186.4,5.0,96.5,Resolved
AGT-011,David Chang,July-2026,15,14,Inbound,209.5,3.7,79.4,Escalated
AGT-024,James Reddy,July-2026,12,9,Inbound,267.0,4.3,90.1,Resolved
AGT-001,Arjun Jenkins,May-2026,1,19,Inbound,273.3,4.0,84.5,Resolved
AGT-023,Michael Wilson,February-2026,15,17,Inbound,272.7,3.4,86.8,Resolved
AGT-017,Neha Sharma,May-2026,18,3,Inbound,327.8,3.5,69.6,Resolved
AGT-011,David Chang,May-2026,4,12,Inbound,241.5,4.3,79.2,Resolved
AGT-024,James Reddy,February-2026,21,4,Inbound,206.1,3.9,60.9,Resolved
AGT-023,Michael Wilson,March-2026,7,18,Inbound,224.5,3.3,88.1,Resolved
AGT-021,Ananya Gupta,June-2026,14,13,Inbound,292.9,4.0,100.0,Escalated
AGT-002,Arjun Sharma,May-2026,22,22,Inbound,254.8,5.0,90.3,Resolved
AGT-005, Rahul Chang ,March-2026,22,1,Inbound,332.6,2.3,70.3,Pending
AGT-008, Kavya Gupta ,May-2026,13,11,Inbound,252.8,3.9,86.5,Resolved
AGT-003, Sarah Reddy ,February-2026,5,22,Inbound,232.3,4.9,83.3,Resolved
AGT-006,Arjun Nair,July-2026,14,23,Inbound,207.6,5.0,93.1,Resolved
AGT-007,Rahul Iyer,February-2026,10,24,Inbound,336.4,4.1,100.0,Escalated
AGT-010,James Iyer,March-2026,10,7,Inbound,297.0,5.0,83.0,Unresolved
AGT-020,Rahul Sharma,June-2026,16,13,Inbound,260.6,3.8,88.1,Resolved
AGT-020, Rahul Sharma ,June-2026,1,13,Inbound,258.5,4.7,95.8,Pending
AGT-009,Arjun Sharma,February-2026,21,2,Inbound,252.0,3.4,73.5,Resolved
AGT-004,Priya Nair,February-2026,22,4,Inbound,289.8,3.4,66.0,Resolved
AGT-018,Sarah Iyer,June-2026,12,27,Inbound,212.9,4.6,87.6,Resolved
AGT-021,Ananya Gupta,May-2026,13,12,Inbound,272.5,4.0,89.3,Resolved
AGT-007,Rahul Iyer,July-2026,2,29,Inbound,212.7,5.0,,Resolved
AGT-012,Kavya Jenkins,June-2026,21,20,INBOUND,260.4,4.2,98.7,Pending
AGT-010,James Iyer,May-2026,22,9,Inbound,322.5,3.5,90.1,Pending
AGT-005,Rahul Chang,February-2026,18,0,Inbound,306.8,4.1,67.8,Resolved
AGT-021,Ananya Gupta,May-2026,23,12,Inbound,230.2,4.9,71.6,Unresolved
AGT-023,Michael Wilson,June-2026,2,21,Inbound,291.1,3.6,98.3,Resolved
AGT-025,Arjun Reddy,June-2026,24,26,Inbound,228.9,5.0,95.8,Resolved
AGT-009,Arjun Sharma,May-2026,5,5,Inbound,294.8,2.7,81.0,Resolved
AGT-024,James Reddy,May-2026,19,7,Inbound,257.0,3.6,80.6,Pending
AGT-022,Michael Iyer,February-2026,21,19,Inbound,269.2,4.9,92.8,Resolved
AGT-020,Rahul Sharma,February-2026,15,9,INBOUND,263.0,4.2,83.2,Resolved
AGT-023, Michael Wilson ,July-2026,12,22,Inbound,,4.7,100.0,Resolved
AGT-015,Arjun Nair,March-2026,14,10,Inbound,283.0,4.5,76.3,Escalated
AGT-007,Rahul Iyer,July-2026,11,29,Inbound,274.5,5.0,93.5,Resolved
AGT-022,Michael Iyer,June-2026,19,23,Inbound,194.9,5.0,97.1,Resolved
AGT-003,Sarah Reddy,March-2026,24,23,Inbound,312.9,5.0,100.0,Resolved
AGT-015,Arjun Nair,February-2026,17,9,Inbound,316.3,4.5,67.3,Resolved
AGT-015,Arjun Nair,February-2026,19,9,Inbound,,3.6,77.3,Resolved
AGT-024,James Reddy,May-2026,15,7,INBOUND,314.3,4.6,87.9,Pending
AGT-011,David Chang,May-2026,12,12,Inbound,281.9,3.6,97.5,Resolved
AGT-024,James Reddy,July-2026,15,9,Inbound,267.9,2.7,63.3,Unresolved
AGT-020,Rahul Sharma,March-2026,10,10,Inbound,288.6,4.4,89.4,Resolved
AGT-013,Rahul Wilson,March-2026,11,23,Inbound,207.7,5.0,100.0,Resolved
AGT-012,Kavya Jenkins,June-2026,22,20,Inbound,168.7,5.0,87.8,Resolved
AGT-025,Arjun Reddy,June-2026,17,26,Inbound,242.9,3.1,100.0,Resolved
AGT-017,Neha Sharma,May-2026,3,3,Inbound,313.3,3.0,69.1,Unresolved
AGT-010,James Iyer,July-2026,3,11,INBOUND,280.4,5.0,86.0,Resolved
AGT-012,Kavya Jenkins,February-2026,13,16,Inbound,275.0,5.0,76.4,Resolved
AGT-022,Michael Iyer,July-2026,12,24,Inbound,311.4,4.8,85.3,Resolved
AGT-012,Kavya Jenkins,May-2026,15,19,Inbound,188.9,3.9,97.4,Escalated
AGT-017,Neha Sharma,February-2026,9,0,Inbound,,2.9,57.6,Unresolved
AGT-024,James Reddy,March-2026,20,5,Inbound,339.2,2.6,67.6,Escalated
AGT-003, Sarah Reddy ,March-2026,22,23,Inbound,257.1,5.0,89.4,Resolved
AGT-004,Priya Nair,July-2026,8,9,Inbound,226.8,3.9,83.1,Escalated
AGT-006,Arjun Nair,April-2026,8,20,Inbound,240.9,5.0,81.3,Resolved
AGT-008,Kavya Gupta,July-2026,1,13,Inbound,262.4,5.0,84.9,Resolved
AGT-015,Arjun Nair,February-2026,21,9,Inbound,280.4,3.9,88.7,Resolved
AGT-024,James Reddy,May-2026,23,7,Inbound,291.9,3.6,74.9,Resolved
AGT-020,Rahul Sharma,June-2026,24,13,INBOUND,251.2,3.9,94.3,Resolved
AGT-001,Arjun Jenkins,July-2026,23,21,Inbound,258.5,5.0,90.9,Resolved
AGT-019,Kavya Gupta,May-2026,23,26,Inbound,211.1,5.0,94.4,Resolved
AGT-006,Arjun Nair,May-2026,11,21,Inbound,269.7,4.2,96.5,Resolved
AGT-016,Ananya Verma,April-2026,21,19,Inbound,282.9,4.6,87.8,Resolved
AGT-019,Kavya Gupta,April-2026,4,25,Inbound,250.4,4.6,98.0,Resolved
AGT-002,Arjun Sharma,March-2026,25,20,Inbound,246.9,4.8,100.0,Resolved
AGT-002,Arjun Sharma,February-2026,2,19,Inbound,220.9,3.2,98.1,Resolved
AGT-006,Arjun Nair,May-2026,10,21,Inbound,271.5,4.1,88.7,Resolved
AGT-003,Sarah Reddy,June-2026,3,26,INBOUND,203.7,4.3,97.5,Resolved
AGT-021,Ananya Gupta,April-2026,25,11,Inbound,308.0,4.1,78.8,Resolved
AGT-023,Michael Wilson,May-2026,25,20,Inbound,120.2,5.0,82.8,Resolved
AGT-021,Ananya Gupta,June-2026,10,13,Inbound,249.1,3.6,83.3,Resolved
AGT-013,Rahul Wilson,July-2026,15,27,Inbound,298.3,5.0,91.1,Unresolved
AGT-022,Michael Iyer,May-2026,15,22,Inbound,282.5,4.2,100.0,Resolved
AGT-016,Ananya Verma,April-2026,20,19,Inbound,261.0,5.0,81.4,Resolved
AGT-020,Rahul Sharma,June-2026,7,13,Inbound,287.4,4.5,87.3,Escalated
AGT-025,Arjun Reddy,June-2026,15,26,Inbound,199.0,4.2,95.1,Resolved
AGT-013,Rahul Wilson,March-2026,24,23,Inbound,167.7,5.0,100.0,Resolved
AGT-017,Neha Sharma,July-2026,21,5,Inbound,301.6,3.4,73.3,Resolved
AGT-004,Priya Nair,June-2026,2,8,Inbound,259.3,4.2,72.4,Resolved
AGT-018,Sarah Iyer,July-2026,18,28,Inbound,292.9,5.0,92.4,Escalated
AGT-018,Sarah Iyer,April-2026,6,25,Inbound,205.9,4.3,81.4,Resolved
AGT-009,Arjun Sharma,March-2026,8,3,Inbound,314.7,3.5,68.9,Pending
AGT-022,Michael Iyer,March-2026,23,20,Inbound,255.2,4.1,93.8,Resolved
AGT-015,Arjun Nair,June-2026,6,13,Inbound,244.6,3.7,81.4,Resolved
AGT-011,David Chang,July-2026,5,14,Inbound,219.7,3.6,100.0,Escalated
AGT-014,Priya Iyer,June-2026,11,22,Inbound,234.3,4.6,100.0,Escalated
AGT-004,Priya Nair,April-2026,18,6,Inbound,184.6,3.8,71.0,Resolved
AGT-016, Ananya Verma ,July-2026,10,22,Inbound,221.2,4.7,96.4,Resolved
AGT-019,Kavya Gupta,April-2026,3,25,Inbound,216.5,4.1,92.0,Unresolved
AGT-021,Ananya Gupta,July-2026,14,14,Inbound,245.1,4.8,89.6,Pending
AGT-011,David Chang,June-2026,18,13,Inbound,336.3,3.4,86.5,Unresolved
AGT-012,Kavya Jenkins,June-2026,2,20,Inbound,234.9,5.0,81.7,Resolved
AGT-013,Rahul Wilson,February-2026,25,22,Inbound,280.3,,95.5,Resolved
AGT-020,Rahul Sharma,June-2026,25,13,Inbound,263.2,3.1,80.9,Resolved
AGT-014,Priya Iyer,March-2026,22,19,Inbound,274.0,5.0,100.0,Resolved
AGT-014,Priya Iyer,February-2026,4,18,Inbound,273.0,5.0,94.5,Resolved
AGT-010,James Iyer,April-2026,14,8,Inbound,266.4,3.0,75.1,Escalated
AGT-008,Kavya Gupta,March-2026,21,9,Inbound,270.7,3.3,83.7,Resolved
AGT-002,Arjun Sharma,March-2026,4,20,Inbound,277.3,4.9,98.2,Resolved
AGT-018,Sarah Iyer,May-2026,11,26,Inbound,240.5,4.9,94.7,Resolved
AGT-006,Arjun Nair,April-2026,18,20,Inbound,250.4,5.0,92.9,Resolved
AGT-014,Priya Iyer,April-2026,3,20,INBOUND,229.1,5.0,86.2,Resolved
AGT-012,Kavya Jenkins,April-2026,22,18,Inbound,306.2,5.0,100.0,Unresolved
AGT-024,James Reddy,February-2026,2,4,Inbound,348.4,3.0,84.5,Resolved
AGT-012,Kavya Jenkins,July-2026,8,21,Inbound,204.7,5.0,93.9,Escalated
AGT-017,Neha Sharma,May-2026,13,3,Inbound,281.6,5.0,76.5,Resolved
AGT-001,Arjun Jenkins,July-2026,10,21,Inbound,237.8,3.6,94.1,Resolved
AGT-018,Sarah Iyer,July-2026,7,28,Inbound,262.2,3.2,92.1,Resolved
AGT-019,Kavya Gupta,March-2026,24,24,INBOUND,303.8,5.0,100.0,Resolved
AGT-007,Rahul Iyer,March-2026,10,25,Inbound,220.5,5.0,93.9,Resolved
AGT-016,Ananya Verma,July-2026,16,22,Inbound,202.2,4.1,,Unresolved
AGT-017,Neha Sharma,July-2026,6,5,Inbound,233.8,4.3,58.8,Unresolved
AGT-002,Arjun Sharma,April-2026,23,21,Inbound,266.8,4.9,91.4,Resolved
AGT-012,Kavya Jenkins,May-2026,26,19,Inbound,259.0,5.0,96.2,Resolved
AGT-015,Arjun Nair,June-2026,1,13,Inbound,201.4,5.0,91.2,Resolved
AGT-016,Ananya Verma,March-2026,8,18,Inbound,268.8,5.0,93.0,Resolved
AGT-021,Ananya Gupta,May-2026,11,12,Inbound,265.3,4.6,83.3,Resolved
AGT-008,Kavya Gupta,June-2026,12,12,Inbound,251.0,4.5,76.8,Resolved
AGT-018,Sarah Iyer,March-2026,2,24,Inbound,231.0,5.0,90.7,Resolved
AGT-010,James Iyer,April-2026,12,8,Inbound,317.1,4.7,73.5,Resolved
AGT-021,Ananya Gupta,June-2026,21,13,Inbound,216.6,4.1,100.0,Resolved
AGT-015,Arjun Nair,July-2026,2,14,Inbound,268.3,4.0,80.1,Resolved
AGT-001,Arjun Jenkins,May-2026,14,19,Inbound,198.6,5.0,100.0,Resolved
AGT-025,Arjun Reddy,April-2026,1,24,Inbound,,5.0,100.0,Resolved
AGT-004,Priya Nair,July-2026,13,9,Inbound,357.9,3.5,76.2,Resolved
AGT-001,Arjun Jenkins,July-2026,4,21,Inbound,203.6,5.0,96.0,Resolved
AGT-009,Arjun Sharma,July-2026,6,7,Inbound,266.4,3.8,68.8,Unresolved
AGT-017,Neha Sharma,July-2026,16,5,Inbound,242.8,2.5,66.4,Unresolved
AGT-024,James Reddy,May-2026,1,7,Inbound,279.1,4.4,72.0,Unresolved
AGT-018,Sarah Iyer,July-2026,17,28,Inbound,152.7,4.8,95.6,Resolved
AGT-021,Ananya Gupta,April-2026,16,11,Inbound,214.7,5.0,72.3,Resolved
AGT-021, Ananya Gupta ,March-2026,12,10,Inbound,322.3,3.4,88.8,Escalated
AGT-012, Kavya Jenkins ,March-2026,22,17,Inbound,241.9,4.1,97.8,Unresolved
AGT-005,Rahul Chang,April-2026,3,2,Inbound,259.5,3.8,50.0,Pending
AGT-004,Priya Nair,February-2026,1,4,INBOUND,311.1,3.8,65.6,Resolved
AGT-004,Priya Nair,March-2026,6,5,Inbound,326.9,2.9,75.9,Resolved
AGT-002,Arjun Sharma,February-2026,24,19,Inbound,287.6,5.0,89.0,Resolved
AGT-003,Sarah Reddy,February-2026,17,22,Inbound,291.8,4.4,89.3,Resolved
AGT-009,Arjun Sharma,February-2026,16,2,Inbound,359.3,3.6,62.9,Escalated
AGT-011,David Chang,June-2026,2,13,Inbound,218.3,5.0,94.0,Resolved
AGT-023,Michael Wilson,June-2026,21,21,Inbound,270.9,4.9,86.1,Resolved
AGT-013,Rahul Wilson,February-2026,11,22,Inbound,,5.0,95.9,Unresolved
AGT-021,Ananya Gupta,July-2026,13,14,INBOUND,245.1,3.4,82.7,Resolved
AGT-022,Michael Iyer,March-2026,26,20,Inbound,274.2,5.0,98.8,Pending
AGT-001,Arjun Jenkins,March-2026,17,17,Inbound,267.9,5.0,91.9,Escalated
AGT-003,Sarah Reddy,March-2026,8,23,Inbound,,4.6,80.3,Resolved
AGT-008,Kavya Gupta,February-2026,19,8,Inbound,279.8,3.4,78.2,Pending
AGT-009,Arjun Sharma,April-2026,3,4,Inbound,333.2,3.3,67.9,Resolved
AGT-015,Arjun Nair,April-2026,23,11,Inbound,323.0,2.6,86.5,Resolved
AGT-001,Arjun Jenkins,June-2026,17,20,Inbound,236.6,4.7,93.2,Resolved
AGT-016,Ananya Verma,July-2026,13,22,Inbound,262.6,3.3,88.5,Resolved
AGT-004,Priya Nair,February-2026,15,4,Inbound,224.3,3.7,69.8,Resolved
AGT-003,Sarah Reddy,April-2026,26,24,Inbound,192.4,5.0,89.0,Resolved
AGT-005,Rahul Chang,July-2026,15,5,Inbound,283.9,4.1,67.5,Resolved
AGT-022,Michael Iyer,February-2026,8,19,Inbound,274.8,5.0,83.5,Resolved
AGT-001,Arjun Jenkins,June-2026,15,20,Inbound,258.0,5.0,94.2,Resolved
AGT-015,Arjun Nair,April-2026,9,11,Inbound,296.9,3.0,88.4,Resolved
AGT-004,Priya Nair,June-2026,12,8,Inbound,340.6,4.3,76.5,Unresolved
AGT-014,Priya Iyer,February-2026,21,18,Inbound,205.4,4.9,78.7,Resolved
AGT-008,Kavya Gupta,June-2026,20,12,Inbound,241.6,4.9,82.5,Resolved
AGT-019,Kavya Gupta,February-2026,17,23,Inbound,217.5,5.0,84.6,Resolved
AGT-003,Sarah Reddy,March-2026,14,23,Inbound,213.6,5.0,99.4,Resolved
AGT-018,Sarah Iyer,March-2026,13,24,Inbound,202.4,4.3,100.0,Resolved
AGT-003,Sarah Reddy,June-2026,16,26,Inbound,212.8,3.5,100.0,Resolved
AGT-016,Ananya Verma,July-2026,14,22,Inbound,248.7,4.6,100.0,Resolved
AGT-016,Ananya Verma,July-2026,20,22,Inbound,-308.8,4.2,,Resolved
AGT-013,Rahul Wilson,March-2026,19,23,Inbound,332.9,5.0,100.0,Resolved
AGT-007, Rahul Iyer ,February-2026,9,24,Inbound,269.4,4.5,93.6,Resolved
AGT-022,Michael Iyer,April-2026,25,21,Inbound,264.8,4.7,98.3,Resolved
AGT-007,Rahul Iyer,February-2026,6,24,Inbound,290.7,4.0,95.5,Resolved
AGT-002,Arjun Sharma,July-2026,19,24,Inbound,213.2,5.0,100.0,Resolved
AGT-008,Kavya Gupta,April-2026,8,10,Inbound,255.4,4.6,72.3,Escalated
AGT-016,Ananya Verma,June-2026,16,21,Inbound,251.5,5.0,82.9,Resolved
AGT-025,Arjun Reddy,April-2026,11,24,Inbound,228.0,5.0,94.4,Resolved
AGT-008,Kavya Gupta,May-2026,22,11,Inbound,301.9,4.5,86.5,Resolved
AGT-024, James Reddy ,March-2026,4,5,Inbound,332.5,3.2,73.6,Pending
AGT-008,Kavya Gupta,April-2026,19,10,Inbound,288.0,3.4,66.5,Pending
AGT-008,Kavya Gupta,June-2026,2,12,Inbound,205.2,4.2,87.1,Resolved
AGT-004,Priya Nair,July-2026,22,9,Inbound,281.0,4.4,66.4,Resolved
AGT-017,Neha Sharma,June-2026,13,4,Inbound,384.8,3.7,86.9,Escalated
AGT-009,Arjun Sharma,June-2026,13,6,Inbound,280.8,2.5,74.8,Resolved
AGT-010,James Iyer,March-2026,23,7,Inbound,238.7,3.1,74.5,Unresolved
AGT-015,Arjun Nair,June-2026,25,13,Inbound,248.2,3.0,84.4,Resolved
AGT-020,Rahul Sharma,February-2026,19,9,Inbound,327.6,4.4,82.0,Escalated
AGT-007,Rahul Iyer,July-2026,10,29,Inbound,170.4,4.4,86.8,Resolved
AGT-005,Rahul Chang,April-2026,8,2,Inbound,350.6,2.7,66.6,Resolved
AGT-006,Arjun Nair,February-2026,21,18,Inbound,252.4,4.9,92.2,Escalated
AGT-019,Kavya Gupta,April-2026,9,25,INBOUND,261.0,4.8,89.9,Resolved
AGT-022, Michael Iyer ,April-2026,17,21,Inbound,285.6,5.0,90.4,Resolved
AGT-020,Rahul Sharma,June-2026,22,13,Inbound,279.4,4.7,73.9,Pending
AGT-011,David Chang,June-2026,26,13,Inbound,201.4,4.0,100.0,Resolved
AGT-015,Arjun Nair,May-2026,6,12,INBOUND,249.7,4.8,73.8,Pending
AGT-008,Kavya Gupta,July-2026,6,13,INBOUND,254.0,5.0,89.0,Resolved
AGT-001,Arjun Jenkins,May-2026,17,19,Inbound,270.8,4.5,100.0,Resolved
AGT-016,Ananya Verma,April-2026,7,19,Inbound,253.9,4.7,78.8,Resolved
AGT-009,Arjun Sharma,March-2026,10,3,Inbound,332.4,4.2,75.4,Pending
AGT-017,Neha Sharma,April-2026,21,2,Inbound,353.7,2.9,59.6,Unresolved
AGT-005,Rahul Chang,February-2026,20,0,Inbound,397.0,3.3,70.4,Resolved
AGT-022,Michael Iyer,May-2026,13,22,Inbound,243.7,5.0,,Resolved
AGT-012,Kavya Jenkins,April-2026,26,18,Inbound,261.9,4.4,95.9,Resolved
AGT-020,Rahul Sharma,April-2026,6,11,Inbound,218.8,3.2,87.0,Resolved
AGT-006,Arjun Nair,April-2026,9,20,Inbound,322.7,5.0,92.0,Resolved
AGT-007,Rahul Iyer,March-2026,14,25,Inbound,229.1,4.1,85.4,Resolved
AGT-013,Rahul Wilson,April-2026,8,24,Inbound,280.0,4.5,100.0,Resolved
AGT-020,Rahul Sharma,February-2026,5,9,Inbound,254.9,4.4,62.7,Resolved
AGT-002,Arjun Sharma,July-2026,21,24,Inbound,,5.0,95.7,Resolved
AGT-003,Sarah Reddy,July-2026,20,27,Inbound,203.5,5.0,78.9,Escalated
AGT-009,Arjun Sharma,June-2026,15,6,Inbound,267.4,3.5,77.7,Resolved
AGT-018,Sarah Iyer,June-2026,3,27,Inbound,273.3,4.5,95.0,Resolved
AGT-006,Arjun Nair,June-2026,6,22,Inbound,200.3,,89.6,Resolved
AGT-017,Neha Sharma,May-2026,12,3,Inbound,281.1,1.6,69.0,Unresolved
AGT-013,Rahul Wilson,February-2026,23,22,Inbound,231.0,5.0,80.4,Resolved
AGT-024,James Reddy,March-2026,1,5,Inbound,354.1,3.5,68.1,Escalated
AGT-008,Kavya Gupta,February-2026,7,8,Inbound,277.6,4.3,79.6,Pending
AGT-013,Rahul Wilson,July-2026,7,27,Inbound,219.5,5.0,96.6,Resolved
AGT-006,Arjun Nair,July-2026,4,23,Inbound,275.5,4.8,100.0,Resolved
AGT-008,Kavya Gupta,February-2026,2,8,INBOUND,302.9,4.4,84.2,Resolved
AGT-012,Kavya Jenkins,April-2026,4,18,Inbound,325.9,4.7,93.9,Resolved
AGT-025,Arjun Reddy,May-2026,10,25,INBOUND,212.7,5.0,100.0,Resolved
AGT-009,Arjun Sharma,July-2026,24,7,Inbound,324.0,3.4,79.8,Unresolved
AGT-018,Sarah Iyer,April-2026,17,25,Inbound,263.4,5.0,98.0,Resolved
AGT-006,Arjun Nair,February-2026,3,18,Inbound,243.0,4.1,100.0,Unresolved
AGT-002,Arjun Sharma,March-2026,15,20,Inbound,307.4,4.6,84.6,Resolved
AGT-013,Rahul Wilson,July-2026,3,27,Inbound,263.9,5.0,100.0,Resolved
AGT-010,James Iyer,February-2026,8,6,Inbound,310.4,2.9,62.4,Resolved
AGT-004,Priya Nair,May-2026,19,7,Inbound,257.0,4.6,79.9,Unresolved
AGT-001,Arjun Jenkins,May-2026,9,19,Inbound,207.7,4.9,92.6,Resolved
AGT-014,Priya Iyer,May-2026,14,21,INBOUND,196.0,3.8,96.5,Resolved
AGT-016,Ananya Verma,February-2026,3,17,Inbound,262.5,5.0,86.5,Unresolved
AGT-015,Arjun Nair,May-2026,17,12,Inbound,278.6,3.2,83.4,Resolved
AGT-012,Kavya Jenkins,June-2026,8,20,Inbound,190.8,4.3,99.1,Resolved
AGT-024,James Reddy,July-2026,21,9,Inbound,265.7,5.0,66.8,Resolved
AGT-025,Arjun Reddy,April-2026,22,24,Inbound,244.4,5.0,97.2,Resolved
